interpro_id	all_genes_with	all_genes_without	test_genes_with	test_genes_without	fra_all_genes_with	fra_test_genes_with	chisq_statistic	chisq_df	chisq_p	interpro_description	pos_neg	p.adj
IPR000634	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Serine/threonine dehydratase, pyridoxal-phosphate-binding site	negative	1
IPR000637	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	HMG-I/HMG-Y, DNA-binding, conserved site	negative	1
IPR000639	3	31416	2	7825	9.54836245583882e-05	0.00025552574421873	0.31675821329772	1	0.573562384192738	Epoxide hydrolase-like	negative	1
IPR000640	5	31414	2	7825	0.00015913937426398	0.00025552574421873	0.00967190590349587	1	0.921657672826749	Elongation factor EFG, domain V-like	negative	1
IPR000642	2	31417	1	7826	6.36557497055922e-05	0.000127762872109365	2.68836078854197e-25	1	0.999999999999586	Peptidase M41	negative	1
IPR000644	11	31408	3	7824	0.000350106623380757	0.000383288616328095	5.10684546397553e-25	1	0.99999999999943	CBS domain	negative	1
IPR000647	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	CTF transcription factor/nuclear factor 1	negative	1
IPR000648	3	31416	1	7826	9.54836245583882e-05	0.000127762872109365	4.81587351127405e-26	1	0.999999999999825	Oxysterol-binding protein	negative	1
IPR000649	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Initiation factor 2B-related	negative	1
IPR000651	5	31414	4	7823	0.00015913937426398	0.00051105148843746	2.02374276285055	1	0.154857037174118	Ras-like guanine nucleotide exchange factor, N-terminal	negative	1
IPR000652	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Triosephosphate isomerase	negative	1
IPR000654	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	G-protein alpha subunit, group Q	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251800.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251000.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251300.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30250600.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251800.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251000.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251300.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30250600.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251800.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251000.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251300.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30250600.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251800.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251000.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30251300.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000659	4	31415	1	7826	0.000127311499411184	0.000127762872109365	2.68295482200928e-29	1	0.999999999999996	Pyridoxamine 5-phosphate oxidase
Sp34_30250600.t1	IPR011576	Pyridoxamine 5-phosphate oxidase, putative	negative	1
IPR000664	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Lethal(2) giant larvae protein	negative	1
IPR000668	26	31393	5	7822	0.000827524746172698	0.000638814360546825	0.0941769598768898	1	0.758932696816713	Peptidase C1A, papain C-terminal	negative	1
IPR000672	1	31418	1	7826	3.18278748527961e-05	0.000127762872109365	0.0320307156871852	1	0.857960260216847	Tetrahydrofolate dehydrogenase/cyclohydrolase	negative	1
IPR000674	2	31417	2	7825	6.36557497055922e-05	0.00025552574421873	0.772300871409216	1	0.379506199200264	Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead	negative	1
IPR000679	9	31410	2	7825	0.000286450873675165	0.00025552574421873	2.28849768666885e-26	1	0.999999999999879	Zinc finger, GATA-type	negative	1
IPR000682	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	negative	1
IPR000684	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	RNA polymerase II, heptapeptide repeat, eukaryotic	negative	1
IPR000687	3	31416	0	7827	9.54836245583882e-05	0	0.0201766332056444	1	0.887044874942157	RIO kinase	negative	1
IPR000689	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Ubiquinone biosynthesis monooxygenase COQ6	negative	1
IPR000690	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	Matrin/U1-C, C2H2-type zinc finger	negative	1
IPR000692	1	31418	0	7827	3.18278748527961e-05	0	2.10996103741377e-25	1	0.999999999999634	rRNA 2-O-methyltransferase fibrillarin-like
Sp34_50269500.t1	IPR020813	Fibrillarin, conserved site
Sp34_50269500.t1	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase superfamily
Sp34_50269600.t1	IPR000754	Small ribosomal subunit protein uS9
Sp34_50269600.t1	IPR014721	Small ribosomal subunit protein uS5 domain 2-type fold, subgroup
Sp34_50269600.t1	IPR020568	Ribosomal protein uS5 domain 2-type superfamily
Sp34_50269600.t1	IPR020574	Small ribosomal subunit protein uS9, conserved site
Sp34_50269900.t1	IPR043504	Peptidase S1, PA clan, chymotrypsin-like fold
Sp34_50270000.t1	IPR036397	Ribonuclease H superfamily
Sp34_50270100.t1	IPR036397	Ribonuclease H superfamily
Sp34_50270200.t1	IPR001356	Homeobox domain
Sp34_50270600.t1	IPR009057	Homeobox-like domain superfamily
Sp34_50270600.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_50270600.t1	IPR036397	Ribonuclease H superfamily
Sp34_50270600.t1	IPR038717	Tc1-like transposase, DDE domain
Sp34_50270600.t1	IPR048703	Transposable element Tc3 transposase-like, DNA-binding HTH domain
Sp34_50270700.t1	IPR000219	Dbl homology (DH) domain
Sp34_50270700.t1	IPR001331	Guanine-nucleotide dissociation stimulator, CDC24, conserved site
Sp34_50270700.t1	IPR001849	Pleckstrin homology domain
Sp34_50270700.t1	IPR011993	PH-like domain superfamily
Sp34_50270700.t1	IPR035899	Dbl homology (DH) domain superfamily
Sp34_50270700.t1	IPR043324	PKHG1/2/3, pleckstrin homology (PH) domain
Sp34_50270800.t1	IPR004827	Basic-leucine zipper domain
Sp34_50270800.t1	IPR046347	Basic-leucine zipper domain superfamily
Sp34_50271200.t1	IPR001019	Guanine nucleotide binding protein (G-protein), alpha subunit
Sp34_50271200.t1	IPR001408	G-protein alpha subunit, group I
Sp34_50271200.t1	IPR011025	G protein alpha subunit, helical insertion
Sp34_50271200.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_50271300.t1	IPR001275	DM DNA-binding domain
Sp34_50271300.t1	IPR036407	DM DNA-binding domain superfamily
Sp34_50271400.t1	IPR001275	DM DNA-binding domain
Sp34_50271400.t1	IPR026607	DMRT family
Sp34_50271400.t1	IPR036407	DM DNA-binding domain superfamily
Sp34_50271510.t1	IPR000719	Protein kinase domain
Sp34_50271510.t1	IPR000980	SH2 domain
Sp34_50271510.t1	IPR001245	Serine-threonine/tyrosine-protein kinase, catalytic domain
Sp34_50271510.t1	IPR008266	Tyrosine-protein kinase, active site
Sp34_50271510.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_50271510.t1	IPR017441	Protein kinase, ATP binding site
Sp34_50271510.t1	IPR020635	Tyrosine-protein kinase, catalytic domain
Sp34_50271510.t1	IPR035849	Fes/Fps/Fer, SH2 domain
Sp34_50271510.t1	IPR036860	SH2 domain superfamily
Sp34_50271800.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_50271800.t1	IPR008160	Collagen triple helix repeat
Sp34_50271900.t1	IPR002486	Nematode cuticle collagen, N-terminal
Sp34_50271900.t1	IPR008160	Collagen triple helix repeat
Sp34_50272000.t1	IPR036397	Ribonuclease H superfamily
Sp34_50272100.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_50272100.t1	IPR036397	Ribonuclease H superfamily
Sp34_50272200.t1	IPR003377	Cornichon
Sp34_50272200.t1	IPR033466	Cornichon, conserved site
Sp34_50272300.t1	IPR006612	THAP-type zinc finger
Sp34_50272500.t1	IPR013602	Dynein heavy chain, linker
Sp34_50272500.t1	IPR024743	Dynein heavy chain, coiled coil stalk
Sp34_50272500.t1	IPR026983	Dynein heavy chain
Sp34_50272500.t1	IPR042222	Dynein heavy chain, domain 2, N-terminal
Sp34_50272500.t1	IPR042228	Dynein heavy chain, linker, subdomain 3
Sp34_50272600.t1	IPR000859	CUB domain
Sp34_50272600.t1	IPR001304	C-type lectin-like
Sp34_50272600.t1	IPR016186	C-type lectin-like/link domain superfamily
Sp34_50272600.t1	IPR016187	C-type lectin fold
Sp34_50272600.t1	IPR035914	Spermadhesin, CUB domain superfamily
Sp34_50272700.t1	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
Sp34_50272700.t1	IPR043502	DNA/RNA polymerase superfamily
Sp34_50272900.t1	IPR036397	Ribonuclease H superfamily
Sp34_50273000.t1	IPR000859	CUB domain
Sp34_50273000.t1	IPR001304	C-type lectin-like
Sp34_50273000.t1	IPR016186	C-type lectin-like/link domain superfamily
Sp34_50273000.t1	IPR016187	C-type lectin fold
Sp34_50273000.t1	IPR018378	C-type lectin, conserved site
Sp34_50273000.t1	IPR035914	Spermadhesin, CUB domain superfamily
Sp34_50273100.t1	IPR000859	CUB domain
Sp34_50273100.t1	IPR001304	C-type lectin-like
Sp34_50273100.t1	IPR016186	C-type lectin-like/link domain superfamily
Sp34_50273100.t1	IPR016187	C-type lectin fold
Sp34_50273100.t1	IPR035914	Spermadhesin, CUB domain superfamily
Sp34_50273200.t1	IPR000477	Reverse transcriptase domain
Sp34_50273200.t1	IPR005135	Endonuclease/exonuclease/phosphatase
Sp34_50273200.t1	IPR036691	Endonuclease/exonuclease/phosphatase superfamily
Sp34_50273200.t1	IPR043128	Reverse transcriptase/Diguanylate cyclase domain
Sp34_50273200.t1	IPR043502	DNA/RNA polymerase superfamily
Sp34_50273300.t1	IPR029153	Chondroitin proteoglycan 4
Sp34_50273410.t1	IPR019421	7TM GPCR, serpentine receptor class d (Srd)
Sp34_50273500.t1	IPR003439	ABC transporter-like, ATP-binding domain
Sp34_50273500.t1	IPR003593	AAA+ ATPase domain
Sp34_50273500.t1	IPR013525	ABC-2 type transporter, transmembrane domain
Sp34_50273500.t1	IPR017871	ABC transporter-like, conserved site
Sp34_50273500.t1	IPR026082	ABC transporter A
Sp34_50273500.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_50273610.t1	IPR002347	Short-chain dehydrogenase/reductase SDR
Sp34_50273610.t1	IPR036291	NAD(P)-binding domain superfamily
Sp34_50273700.t1	IPR001757	P-type ATPase
Sp34_50273700.t1	IPR004014	Cation-transporting P-type ATPase, N-terminal
Sp34_50273700.t1	IPR005775	P-type ATPase subfamily IIC, subunit alpha
Sp34_50273700.t1	IPR006068	Cation-transporting P-type ATPase, C-terminal
Sp34_50273700.t1	IPR008250	P-type ATPase, A domain superfamily
Sp34_50273700.t1	IPR018303	P-type ATPase, phosphorylation site
Sp34_50273700.t1	IPR023214	HAD superfamily
Sp34_50273700.t1	IPR023298	P-type ATPase, transmembrane domain superfamily
Sp34_50273700.t1	IPR023299	P-type ATPase, cytoplasmic domain N
Sp34_50273700.t1	IPR036412	HAD-like superfamily
Sp34_50273700.t1	IPR044492	P-type ATPase, haloacid dehalogenase domain
Sp34_50273900.t1	IPR000299	FERM domain
Sp34_50273900.t1	IPR000857	MyTH4 domain
Sp34_50273900.t1	IPR001849	Pleckstrin homology domain
Sp34_50273900.t1	IPR011993	PH-like domain superfamily
Sp34_50273900.t1	IPR014352	FERM/acyl-CoA-binding protein superfamily
Sp34_50273900.t1	IPR019748	FERM central domain
Sp34_50273900.t1	IPR019749	Band 4.1 domain
Sp34_50273900.t1	IPR035963	FERM superfamily, second domain
Sp34_50273900.t1	IPR038185	MyTH4 domain superfamily
Sp34_50274010.t1	IPR001766	Fork head domain
Sp34_50274010.t1	IPR036388	Winged helix-like DNA-binding domain superfamily
Sp34_50274010.t1	IPR036390	Winged helix DNA-binding domain superfamily
Sp34_50274200.t1	IPR019426	7TM GPCR, serpentine receptor class v (Srv)
Sp34_50274300.t1	IPR004950	Protein of unknown function DUF267, Caenorhabditis species
Sp34_50274520.t1	IPR000819	Peptidase M17, leucyl aminopeptidase, C-terminal
Sp34_50274520.t1	IPR011356	Peptidase M17, leucine aminopeptidase/peptidase B
Sp34_50274610.t1	IPR000357	HEAT repeat
Sp34_50274610.t1	IPR011009	Protein kinase-like domain superfamily
Sp34_50274610.t1	IPR011989	Armadillo-like helical
Sp34_50274610.t1	IPR016024	Armadillo-type fold
Sp34_50274700.t1	IPR000203	GPS motif
Sp34_50274700.t1	IPR000742	EGF-like domain
Sp34_50274700.t1	IPR000832	GPCR, family 2, secretin-like
Sp34_50274700.t1	IPR001791	Laminin G domain
Sp34_50274700.t1	IPR001879	GPCR, family 2, extracellular hormone receptor domain
Sp34_50274700.t1	IPR001881	EGF-like calcium-binding domain
Sp34_50274700.t1	IPR002049	Laminin-type EGF domain
Sp34_50274700.t1	IPR002126	Cadherin-like
Sp34_50274700.t1	IPR013320	Concanavalin A-like lectin/glucanase domain superfamily
Sp34_50274700.t1	IPR015919	Cadherin-like superfamily
Sp34_50274700.t1	IPR020894	Cadherin conserved site
Sp34_50274700.t1	IPR036445	GPCR family 2, extracellular hormone receptor domain superfamily
Sp34_50274700.t1	IPR039808	Cadherin
Sp34_50274800.t1	IPR001254	Serine proteases, trypsin domain
Sp34_50274800.t1	IPR001314	Peptidase S1A, chymotrypsin family
Sp34_50274800.t1	IPR009003	Peptidase S1, PA clan
Sp34_50274800.t1	IPR018114	Serine proteases, trypsin family, histidine active site
Sp34_50274800.t1	IPR043504	Peptidase S1, PA clan, chymotrypsin-like fold
Sp34_50274900.t1	IPR033438	Modulator of levamisole receptor-1
Sp34_50275010.t1	IPR015425	Formin, FH2 domain
Sp34_50275010.t1	IPR042201	Formin, FH2 domain superfamily
Sp34_50275100.t1	IPR001888	Transposase, type 1
Sp34_50275100.t1	IPR036397	Ribonuclease H superfamily
Sp34_50275100.t1	IPR041426	Mos1 transposase, HTH domain
Sp34_50275200.t1	IPR000477	Reverse transcriptase domain
Sp34_50275200.t1	IPR005135	Endonuclease/exonuclease/phosphatase
Sp34_50275200.t1	IPR036691	Endonuclease/exonuclease/phosphatase superfamily
Sp34_50275200.t1	IPR043502	DNA/RNA polymerase superfamily
Sp34_50275300.t1	IPR008632	Nematode fatty acid retinoid binding
Sp34_50275510.t1	IPR000742	EGF-like domain
Sp34_50275510.t1	IPR001774	Delta/Serrate/lag-2 (DSL) protein
Sp34_50275510.t1	IPR039178	Protein Lag2
Sp34_50275600.t1	IPR000884	Thrombospondin type-1 (TSP1) repeat
Sp34_50275600.t1	IPR036383	Thrombospondin type-1 (TSP1) repeat superfamily
Sp34_50275700.t1	IPR000210	BTB/POZ domain
Sp34_50275700.t1	IPR003131	Potassium channel tetramerisation-type BTB domain
Sp34_50275700.t1	IPR003968	Potassium channel, voltage dependent, Kv
Sp34_50275700.t1	IPR003974	Potassium channel, voltage dependent, Kv3
Sp34_50275700.t1	IPR005821	Ion transport domain
Sp34_50275700.t1	IPR011333	SKP1/BTB/POZ domain superfamily
Sp34_50275700.t1	IPR027359	Voltage-dependent channel domain superfamily
Sp34_50275800.t1	IPR006786	Pinin/SDK/MemA protein
Sp34_50275800.t1	IPR039853	Pinin
Sp34_50275910.t1	IPR005110	MoeA, N-terminal and linker domain
Sp34_50275910.t1	IPR036135	MoeA, N-terminal and linker domain superfamily
Sp34_50275910.t1	IPR036425	MoaB/Mog-like domain superfamily
Sp34_50275910.t1	IPR036688	MoeA, C-terminal, domain IV superfamily
Sp34_50275910.t1	IPR038987	Molybdopterin biosynthesis protein MoeA-like
Sp34_50276000.t1	IPR038584	Large ribosomal subunit protein bL33 superfamily
Sp34_50276100.t1	IPR005225	Small GTP-binding protein domain
Sp34_50276100.t1	IPR019009	Signal recognition particle receptor, beta subunit
Sp34_50276100.t1	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Sp34_50276300.t1	IPR007284	Ground-like domain
Sp34_50276400.t1	IPR002110	Ankyrin repeat
Sp34_50276400.t1	IPR017853	Glycoside hydrolase superfamily
Sp34_50276400.t1	IPR029018	Beta-hexosaminidase-like, domain 2
Sp34_50276400.t1	IPR036770	Ankyrin repeat-containing domain superfamily
Sp34_50276510.t1	IPR003732	D-aminoacyl-tRNA deacylase DTD
Sp34_50276510.t1	IPR023509	D-aminoacyl-tRNA deacylase-like superfamily
Sp34_50276610.t1	IPR000717	Proteasome component (PCI) domain
Sp34_50276610.t1	IPR009374	Eukaryotic translation initiation factor 3 subunit K
Sp34_50276610.t1	IPR016020	Translation initiation factor 3, subunit 12, N-terminal, eukaryotic
Sp34_50276610.t1	IPR016024	Armadillo-type fold
